currentSrc,currentBasename,currentHash,proposedBasename,proposedSrc,qids,numbers,topic,subtopics,dryRun,semanticSource
/qbank/2023-test1/images/img_da2520214864607f4badcbb41e40b09c.jpeg,img_da2520214864607f4badcbb41e40b09c.jpeg,da2520214864607f4badcbb41e40b09c,vehicle-basics-pedal-accelerator-da252021.jpeg,/qbank/2023-test1/images/vehicle-basics-pedal-accelerator-da252021.jpeg,q0587,587,vehicle-basics,,true,vehicle-basics-pedal-accelerator
/qbank/2023-test1/images/img_7d41d08c5e41102c387d6721d06bc055.jpeg,img_7d41d08c5e41102c387d6721d06bc055.jpeg,7d41d08c5e41102c387d6721d06bc055,vehicle-basics-manipulation-device-handbrake-7d41d08c.jpeg,/qbank/2023-test1/images/vehicle-basics-manipulation-device-handbrake-7d41d08c.jpeg,q0588,588,vehicle-basics,,true,vehicle-basics-manipulation-device-handbrake
/qbank/2023-test1/images/img_953fc8ebdcb0955cb3eb011c8fc413fa.jpeg,img_953fc8ebdcb0955cb3eb011c8fc413fa.jpeg,953fc8ebdcb0955cb3eb011c8fc413fa,vehicle-basics-role-abs-system-applying-emergency-preventing-whe-953fc8eb.jpeg,/qbank/2023-test1/images/vehicle-basics-role-abs-system-applying-emergency-preventing-whe-953fc8eb.jpeg,q0589,589,vehicle-basics,,true,vehicle-basics-role-abs-system-applying-emergency-preventing-whe
/qbank/2023-test1/images/img_e66f9266f87b999ba0777442d156ba5d.jpeg,img_e66f9266f87b999ba0777442d156ba5d.jpeg,e66f9266f87b999ba0777442d156ba5d,vehicle-basics-pedal-clutch-e66f9266.jpeg,/qbank/2023-test1/images/vehicle-basics-pedal-clutch-e66f9266.jpeg,q0590,590,vehicle-basics,,true,vehicle-basics-pedal-clutch
/qbank/2023-test1/images/img_0549ad54435de13d2a526215ceeb0ada.jpeg,img_0549ad54435de13d2a526215ceeb0ada.jpeg,0549ad54435de13d2a526215ceeb0ada,vehicle-basics-manipulation-device-switch-windscreen-0549ad54.jpeg,/qbank/2023-test1/images/vehicle-basics-manipulation-device-switch-windscreen-0549ad54.jpeg,q0592,592,vehicle-basics,,true,vehicle-basics-manipulation-device-switch-windscreen
/qbank/2023-test1/images/img_9fd26fdb38bd4ca86cec0ef5d518be44.jpeg,img_9fd26fdb38bd4ca86cec0ef5d518be44.jpeg,9fd26fdb38bd4ca86cec0ef5d518be44,gears-front-safety-bags-play-fully-seat-belt-9fd26fdb.jpeg,/qbank/2023-test1/images/gears-front-safety-bags-play-fully-seat-belt-9fd26fdb.jpeg,q0595,595,driving-operations,driving-operations:gears,true,gears-front-safety-bags-play-fully-seat-belt
/qbank/2023-test1/images/img_1622977e350025b6d40153ae52676fe3.jpeg,img_1622977e350025b6d40153ae52676fe3.jpeg,1622977e350025b6d40153ae52676fe3,mcq-symbol-indicate-cooling-warming-1622977e.jpeg,/qbank/2023-test1/images/mcq-symbol-indicate-cooling-warming-1622977e.jpeg,q0597,597,mcq,,true,mcq-symbol-indicate-cooling-warming
/qbank/2023-test1/images/img_7db666e94085b4351cfe7cd7ec8c1ab6.jpeg,img_7db666e94085b4351cfe7cd7ec8c1ab6.jpeg,7db666e94085b4351cfe7cd7ec8c1ab6,mcq-symbol-indicate-master-switch-7db666e9.jpeg,/qbank/2023-test1/images/mcq-symbol-indicate-master-switch-7db666e9.jpeg,q0598,598,mcq,,true,mcq-symbol-indicate-master-switch
/qbank/2023-test1/images/img_c23528a789d60e9da8c4a30e43bca394.jpeg,img_c23528a789d60e9da8c4a30e43bca394.jpeg,c23528a789d60e9da8c4a30e43bca394,vehicle-basics-instrument-speed-mileage-c23528a7.jpeg,/qbank/2023-test1/images/vehicle-basics-instrument-speed-mileage-c23528a7.jpeg,q0599,599,vehicle-basics,,true,vehicle-basics-instrument-speed-mileage
/qbank/2023-test1/images/img_3a6a9cd33561e3b0c8954697be95f41f.jpeg,img_3a6a9cd33561e3b0c8954697be95f41f.jpeg,3a6a9cd33561e3b0c8954697be95f41f,vehicle-basics-instrument-fuel-meter-3a6a9cd3.jpeg,/qbank/2023-test1/images/vehicle-basics-instrument-fuel-meter-3a6a9cd3.jpeg,q0600,600,vehicle-basics,,true,vehicle-basics-instrument-fuel-meter
/qbank/2023-test1/images/img_f7d8aed43b2ebe5c265835eee5c569dd.jpeg,img_f7d8aed43b2ebe5c265835eee5c569dd.jpeg,f7d8aed43b2ebe5c265835eee5c569dd,vehicle-basics-device-switch-symbol-control-windscreen-wiper-f7d8aed4.jpeg,/qbank/2023-test1/images/vehicle-basics-device-switch-symbol-control-windscreen-wiper-f7d8aed4.jpeg,q0603,603,vehicle-basics,,true,vehicle-basics-device-switch-symbol-control-windscreen-wiper
/qbank/2023-test1/images/img_c647798b3d5550b4a802306e46b080f3.jpeg,img_c647798b3d5550b4a802306e46b080f3.jpeg,c647798b3d5550b4a802306e46b080f3,vehicle-basics-lights-indicate-air-external-c647798b.jpeg,/qbank/2023-test1/images/vehicle-basics-lights-indicate-air-external-c647798b.jpeg,q0607,607,vehicle-basics,,true,vehicle-basics-lights-indicate-air-external
/qbank/2023-test1/images/img_7bdeb9f7d3a7aa6bb9294d92929345bb.jpeg,img_7bdeb9f7d3a7aa6bb9294d92929345bb.jpeg,7bdeb9f7d3a7aa6bb9294d92929345bb,vehicle-basics-manipulation-device-ignition-switch-7bdeb9f7.jpeg,/qbank/2023-test1/images/vehicle-basics-manipulation-device-ignition-switch-7bdeb9f7.jpeg,q0608,608,vehicle-basics,,true,vehicle-basics-manipulation-device-ignition-switch
/qbank/2023-test1/images/img_12c0fa2bd0eb9aaa2238c4e71fb4afd0.jpeg,img_12c0fa2bd0eb9aaa2238c4e71fb4afd0.jpeg,12c0fa2bd0eb9aaa2238c4e71fb4afd0,mcq-strument-engine-tachometer-12c0fa2b.jpeg,/qbank/2023-test1/images/mcq-strument-engine-tachometer-12c0fa2b.jpeg,q0609,609,mcq,,true,mcq-strument-engine-tachometer
/qbank/2023-test1/images/img_a78603fbc73f97b11a5b001fc89bf760.jpeg,img_a78603fbc73f97b11a5b001fc89bf760.jpeg,a78603fbc73f97b11a5b001fc89bf760,vehicle-basics-instrument-water-temperature-a78603fb.jpeg,/qbank/2023-test1/images/vehicle-basics-instrument-water-temperature-a78603fb.jpeg,q0610,610,vehicle-basics,,true,vehicle-basics-instrument-water-temperature
/qbank/2023-test1/images/img_f0462c361b7bc23558b7bbbfaef20433.jpeg,img_f0462c361b7bc23558b7bbbfaef20433.jpeg,f0462c361b7bc23558b7bbbfaef20433,mcq-lights-indicate-floor-front-f0462c36.jpeg,/qbank/2023-test1/images/mcq-lights-indicate-floor-front-f0462c36.jpeg,q0613,613,mcq,,true,mcq-lights-indicate-floor-front
/qbank/2023-test1/images/img_598c7b84dad255ceef40adb397d91e85.jpeg,img_598c7b84dad255ceef40adb397d91e85.jpeg,598c7b84dad255ceef40adb397d91e85,mcq-device-switch-symbol-control-child-safety-598c7b84.jpeg,/qbank/2023-test1/images/mcq-device-switch-symbol-control-child-safety-598c7b84.jpeg,q0614,614,mcq,,true,mcq-device-switch-symbol-control-child-safety
/qbank/2023-test1/images/img_953e7943e2e2b6aa3205dcc65e04151c.jpeg,img_953e7943e2e2b6aa3205dcc65e04151c.jpeg,953e7943e2e2b6aa3205dcc65e04151c,traffic-lights-part-switch-control-windscreen-953e7943.jpeg,/qbank/2023-test1/images/traffic-lights-part-switch-control-windscreen-953e7943.jpeg,q0615,615,traffic-lights,,true,traffic-lights-part-switch-control-windscreen
/qbank/2023-test1/images/img_d97331584999f6d1bbe717bf732ed7d0.jpeg,img_d97331584999f6d1bbe717bf732ed7d0.jpeg,d97331584999f6d1bbe717bf732ed7d0,traffic-lights-manipulation-device-combination-switch-d9733158.jpeg,/qbank/2023-test1/images/traffic-lights-manipulation-device-combination-switch-d9733158.jpeg,q0618,618,traffic-lights,,true,traffic-lights-manipulation-device-combination-switch
/qbank/2023-test1/images/img_f2080e0f982d038805bf98a36037f4d6.jpeg,img_f2080e0f982d038805bf98a36037f4d6.jpeg,f2080e0f982d038805bf98a36037f4d6,traffic-lights-part-control-pulling-switch-turn-signals-f2080e0f.jpeg,/qbank/2023-test1/images/traffic-lights-part-control-pulling-switch-turn-signals-f2080e0f.jpeg,q0619,619,traffic-lights,,true,traffic-lights-part-control-pulling-switch-turn-signals
/qbank/2023-test1/images/img_51c6d66b9114b1afafa804f2f1483a1a.jpeg,img_51c6d66b9114b1afafa804f2f1483a1a.jpeg,51c6d66b9114b1afafa804f2f1483a1a,indicators-lights-indicate-air-internal-51c6d66b.jpeg,/qbank/2023-test1/images/indicators-lights-indicate-air-internal-51c6d66b.jpeg,q0623,623,driving-operations,driving-operations:indicators,true,indicators-lights-indicate-air-internal
/qbank/2023-test1/images/img_fbd52795351f265bb84c66f0e4b14ee2.jpeg,img_fbd52795351f265bb84c66f0e4b14ee2.jpeg,fbd52795351f265bb84c66f0e4b14ee2,mcq-device-switch-symbol-control-door-unlock-fbd52795.jpeg,/qbank/2023-test1/images/mcq-device-switch-symbol-control-door-unlock-fbd52795.jpeg,q0624,624,mcq,,true,mcq-device-switch-symbol-control-door-unlock
/qbank/2023-test1/images/img_b42c75626210ff8eee113ffa66bfde77.jpeg,img_b42c75626210ff8eee113ffa66bfde77.jpeg,b42c75626210ff8eee113ffa66bfde77,indicators-lights-indicate-front-fan-b42c7562.jpeg,/qbank/2023-test1/images/indicators-lights-indicate-front-fan-b42c7562.jpeg,q0628,628,driving-operations,driving-operations:indicators,true,indicators-lights-indicate-front-fan
/qbank/2023-test1/images/img_589944842eaf29ef41ac5737a2606d47.jpeg,img_589944842eaf29ef41ac5737a2606d47.jpeg,589944842eaf29ef41ac5737a2606d47,indicators-lights-indicate-coolant-lacking-58994484.jpeg,/qbank/2023-test1/images/indicators-lights-indicate-coolant-lacking-58994484.jpeg,q0629,629,driving-operations,driving-operations:indicators,true,indicators-lights-indicate-coolant-lacking
/qbank/2023-test1/images/img_d9d320dfc515fa2961ca4c0ec61d7397.jpeg,img_d9d320dfc515fa2961ca4c0ec61d7397.jpeg,d9d320dfc515fa2961ca4c0ec61d7397,mcq-part-control-rotating-switch-head-tail-d9d320df.jpeg,/qbank/2023-test1/images/mcq-part-control-rotating-switch-head-tail-d9d320df.jpeg,q0630,630,mcq,,true,mcq-part-control-rotating-switch-head-tail
/qbank/2023-test1/images/img_6c6f1f90fd9b6aba637a30b90d7cd8fd.jpeg,img_6c6f1f90fd9b6aba637a30b90d7cd8fd.jpeg,6c6f1f90fd9b6aba637a30b90d7cd8fd,signal-lights-position-motorized-continue-through-front-6c6f1f90.jpeg,/qbank/2023-test1/images/signal-lights-position-motorized-continue-through-front-6c6f1f90.jpeg,q0631,631,traffic-signals,traffic-signals:signal-lights|traffic-signals:road-markings,true,signal-lights-position-motorized-continue-through-front
/qbank/2023-test1/images/img_a7e00dc7056df270d2c65a9ad825f5de.jpeg,img_a7e00dc7056df270d2c65a9ad825f5de.jpeg,a7e00dc7056df270d2c65a9ad825f5de,row-prohibited-passing-encountering-light-intersection-a7e00dc7.jpeg,/qbank/2023-test1/images/row-prohibited-passing-encountering-light-intersection-a7e00dc7.jpeg,q0632,632,row,,true,row-prohibited-passing-encountering-light-intersection
/qbank/2023-test1/images/img_07d2bd2a852f61440e43f4233e854472.jpeg,img_07d2bd2a852f61440e43f4233e854472.jpeg,07d2bd2a852f61440e43f4233e854472,signal-lights-pass-crossing-fast-possible-there-07d2bd2a.jpeg,/qbank/2023-test1/images/signal-lights-pass-crossing-fast-possible-there-07d2bd2a.jpeg,q0633,633,traffic-signals,traffic-signals:signal-lights|traffic-signals:road-signs,true,signal-lights-pass-crossing-fast-possible-there
/qbank/2023-test1/images/p59-0634.jpg,p59-0634.jpg,9d6920fb4cc755cf42452f4d2278d271,signal-lights-reduce-speed-stop-look-before-9d6920fb.jpg,/qbank/2023-test1/images/signal-lights-reduce-speed-stop-look-before-9d6920fb.jpg,q0634,634,traffic-signals,traffic-signals:signal-lights|traffic-signals:road-markings,true,signal-lights-reduce-speed-stop-look-before
/qbank/2023-test1/images/img_59fb269d6c8a434da93b16c35bb5ca6b.jpeg,img_59fb269d6c8a434da93b16c35bb5ca6b.jpeg,59fb269d6c8a434da93b16c35bb5ca6b,row-speed-pass-encountering-light-intersection-59fb269d.jpeg,/qbank/2023-test1/images/row-speed-pass-encountering-light-intersection-59fb269d.jpeg,q0635,635,row,,true,row-speed-pass-encountering-light-intersection
/qbank/2023-test1/images/img_1cdb22d5e37d26030eb0b3ddea65f765.jpeg,img_1cdb22d5e37d26030eb0b3ddea65f765.jpeg,1cdb22d5e37d26030eb0b3ddea65f765,signal-lights-continue-through-having-passed-stop-1cdb22d5.jpeg,/qbank/2023-test1/images/signal-lights-continue-through-having-passed-stop-1cdb22d5.jpeg,q0636,636,traffic-signals,traffic-signals:signal-lights|traffic-signals:road-markings,true,signal-lights-continue-through-having-passed-stop
/qbank/2023-test1/images/img_c56d234a1826a8d337dcf133ad519335.jpeg,img_c56d234a1826a8d337dcf133ad519335.jpeg,c56d234a1826a8d337dcf133ad519335,signal-lights-run-straight-turn-left-situation-c56d234a.jpeg,/qbank/2023-test1/images/signal-lights-run-straight-turn-left-situation-c56d234a.jpeg,q0637,637,traffic-signals,traffic-signals:signal-lights,true,signal-lights-run-straight-turn-left-situation
/qbank/2023-test1/images/p59-638.png,p59-638.png,a85fceabef9fe1ad11c09e6d7bd16826,row-may-directly-turn-left-front-a85fceab.png,/qbank/2023-test1/images/row-may-directly-turn-left-front-a85fceab.png,q0638,638,row,,true,row-may-directly-turn-left-front
/qbank/2023-test1/images/img_6dc70415e082bbd68292635cf72e0799.jpeg,img_6dc70415e082bbd68292635cf72e0799.jpeg,6dc70415e082bbd68292635cf72e0799,signal-lights-turning-left-situation-6dc70415.jpeg,/qbank/2023-test1/images/signal-lights-turning-left-situation-6dc70415.jpeg,q0639,639,traffic-signals,traffic-signals:signal-lights,true,signal-lights-turning-left-situation
/qbank/2023-test1/images/img_b4503f8c552f52937cbfaffc0ca60b06.jpeg,img_b4503f8c552f52937cbfaffc0ca60b06.jpeg,b4503f8c552f52937cbfaffc0ca60b06,signal-lights-may-turn-right-situation-b4503f8c.jpeg,/qbank/2023-test1/images/signal-lights-may-turn-right-situation-b4503f8c.jpeg,q0640,640,traffic-signals,traffic-signals:signal-lights,true,signal-lights-may-turn-right-situation
/qbank/2023-test1/images/img_2c6e53de4a34a8afafbdb7659d936059.jpeg,img_2c6e53de4a34a8afafbdb7659d936059.jpeg,2c6e53de4a34a8afafbdb7659d936059,signal-lights-turning-right-intersection-ahead-2c6e53de.jpeg,/qbank/2023-test1/images/signal-lights-turning-right-intersection-ahead-2c6e53de.jpeg,q0641,641,traffic-signals,traffic-signals:signal-lights,true,signal-lights-turning-right-intersection-ahead
/qbank/2023-test1/images/img_b0608ce08188d5de2162afaaa4b67566.jpeg,img_b0608ce08188d5de2162afaaa4b67566.jpeg,b0608ce08188d5de2162afaaa4b67566,signal-lights-red-car-run-lane-b0608ce0.jpeg,/qbank/2023-test1/images/signal-lights-red-car-run-lane-b0608ce0.jpeg,q0642,642,traffic-signals,traffic-signals:signal-lights,true,signal-lights-red-car-run-lane
/qbank/2023-test1/images/img_0ac41b87b21bce38d9ed26af4befb419.jpeg,img_0ac41b87b21bce38d9ed26af4befb419.jpeg,0ac41b87b21bce38d9ed26af4befb419,row-may-turn-right-encountering-light-0ac41b87.jpeg,/qbank/2023-test1/images/row-may-turn-right-encountering-light-0ac41b87.jpeg,q0643,643,row,,true,row-may-turn-right-encountering-light
/qbank/2023-test1/images/img_c978200ade82f6880bb0901cd3069d9e.jpeg,img_c978200ade82f6880bb0901cd3069d9e.jpeg,c978200ade82f6880bb0901cd3069d9e,signal-lights-running-middle-lane-encountering-situation-c978200a.jpeg,/qbank/2023-test1/images/signal-lights-running-middle-lane-encountering-situation-c978200a.jpeg,q0644,644,traffic-signals,traffic-signals:signal-lights,true,signal-lights-running-middle-lane-encountering-situation
/qbank/2023-test1/images/img_dfdf1fe83a2fc1b708715397d5555f54.jpeg,img_dfdf1fe83a2fc1b708715397d5555f54.jpeg,dfdf1fe83a2fc1b708715397d5555f54,row-choose-lane-green-arrow-light-dfdf1fe8.jpeg,/qbank/2023-test1/images/row-choose-lane-green-arrow-light-dfdf1fe8.jpeg,q0646,646,row,,true,row-choose-lane-green-arrow-light
/qbank/2023-test1/images/img_98cacb757be29145e9505cd91eba59f5.jpeg,img_98cacb757be29145e9505cd91eba59f5.jpeg,98cacb757be29145e9505cd91eba59f5,traffic-lights-two-red-lights-level-crossing-98cacb75.jpeg,/qbank/2023-test1/images/traffic-lights-two-red-lights-level-crossing-98cacb75.jpeg,q0649,649,traffic-lights,,true,traffic-lights-two-red-lights-level-crossing
/qbank/2023-test1/images/img_e98010cc062dcc2216c3e06ebb9d3abd.jpeg,img_e98010cc062dcc2216c3e06ebb9d3abd.jpeg,e98010cc062dcc2216c3e06ebb9d3abd,row-turning-right-encountering-light-intersection-e98010cc.jpeg,/qbank/2023-test1/images/row-turning-right-encountering-light-intersection-e98010cc.jpeg,q0650,650,row,,true,row-turning-right-encountering-light-intersection
/qbank/2023-test1/images/img_c7595dccbe53afc0a34fc8b6734633d4.jpeg,img_c7595dccbe53afc0a34fc8b6734633d4.jpeg,c7595dccbe53afc0a34fc8b6734633d4,mcq-meaning-sign-emergency-shelter-c7595dcc.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-emergency-shelter-c7595dcc.jpeg,q0651,651,mcq,,true,mcq-meaning-sign-emergency-shelter
/qbank/2023-test1/images/img_3fe7d6dd1d59a66bae39af3c413c6f2b.jpeg,img_3fe7d6dd1d59a66bae39af3c413c6f2b.jpeg,3fe7d6dd1d59a66bae39af3c413c6f2b,mcq-meaning-sign-customs-3fe7d6dd.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-customs-3fe7d6dd.jpeg,q0652,652,mcq,,true,mcq-meaning-sign-customs
/qbank/2023-test1/images/img_e80dc5c4582f52b8286e70240be21206.jpeg,img_e80dc5c4582f52b8286e70240be21206.jpeg,e80dc5c4582f52b8286e70240be21206,parking-meaning-these-white-rectangle-markings-time-limited-e80dc5c4.jpeg,/qbank/2023-test1/images/parking-meaning-these-white-rectangle-markings-time-limited-e80dc5c4.jpeg,q0653,653,parking,,true,parking-meaning-these-white-rectangle-markings-time-limited
/qbank/2023-test1/images/img_70069077b3738b28f3e064698925b3ee.jpeg,img_70069077b3738b28f3e064698925b3ee.jpeg,70069077b3738b28f3e064698925b3ee,mcq-marking-central-circle-70069077.jpeg,/qbank/2023-test1/images/mcq-marking-central-circle-70069077.jpeg,q0654,654,mcq,,true,mcq-marking-central-circle
/qbank/2023-test1/images/img_5b267ed286b8e1101d52f40f2f208a75.jpeg,img_5b267ed286b8e1101d52f40f2f208a75.jpeg,5b267ed286b8e1101d52f40f2f208a75,police-hand-signals-meaning-yellow-sign-right-turn-5b267ed2.jpeg,/qbank/2023-test1/images/police-hand-signals-meaning-yellow-sign-right-turn-5b267ed2.jpeg,q0655,655,police-hand-signals,,true,police-hand-signals-meaning-yellow-sign-right-turn
/qbank/2023-test1/images/img_c34a168db5af4d80acbc8a825898a3fc.jpeg,img_c34a168db5af4d80acbc8a825898a3fc.jpeg,c34a168db5af4d80acbc8a825898a3fc,right-of-way-meaning-sign-two-way-c34a168d.jpeg,/qbank/2023-test1/images/right-of-way-meaning-sign-two-way-c34a168d.jpeg,q0656,656,right-of-way,,true,right-of-way-meaning-sign-two-way
/qbank/2023-test1/images/img_322187746e0663e85937fc1470821498.jpeg,img_322187746e0663e85937fc1470821498.jpeg,322187746e0663e85937fc1470821498,mcq-meaning-sign-honk-32218774.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-honk-32218774.jpeg,q0657,657,mcq,,true,mcq-meaning-sign-honk
/qbank/2023-test1/images/img_72234e941d0400b188d9397fed8c09ec.jpeg,img_72234e941d0400b188d9397fed8c09ec.jpeg,72234e941d0400b188d9397fed8c09ec,road-markings-meaning-sign-crosswalk-72234e94.jpeg,/qbank/2023-test1/images/road-markings-meaning-sign-crosswalk-72234e94.jpeg,q0658,658,road-markings,,true,road-markings-meaning-sign-crosswalk
/qbank/2023-test1/images/img_19c3a02c52fbe5961d60fd9ac78b9621.jpeg,img_19c3a02c52fbe5961d60fd9ac78b9621.jpeg,19c3a02c52fbe5961d60fd9ac78b9621,expressway-meaning-sign-provincial-highway-19c3a02c.jpeg,/qbank/2023-test1/images/expressway-meaning-sign-provincial-highway-19c3a02c.jpeg,q0659,659,expressway,,true,expressway-meaning-sign-provincial-highway
/qbank/2023-test1/images/img_cde94ebc5864b5a6a25aa34b064cf741.jpeg,img_cde94ebc5864b5a6a25aa34b064cf741.jpeg,cde94ebc5864b5a6a25aa34b064cf741,expressway-meaning-sign-indication-location-cde94ebc.jpeg,/qbank/2023-test1/images/expressway-meaning-sign-indication-location-cde94ebc.jpeg,q0660,660,expressway,,true,expressway-meaning-sign-indication-location
/qbank/2023-test1/images/img_8a074194a6aa6d959a88fd0aa8f3e623.jpeg,img_8a074194a6aa6d959a88fd0aa8f3e623.jpeg,8a074194a6aa6d959a88fd0aa8f3e623,expressway-meaning-sign-ending-8a074194.jpeg,/qbank/2023-test1/images/expressway-meaning-sign-ending-8a074194.jpeg,q0661,661,expressway,,true,expressway-meaning-sign-ending
/qbank/2023-test1/images/img_f257ee20ae98eb2cdfe8764da471f812.jpeg,img_f257ee20ae98eb2cdfe8764da471f812.jpeg,f257ee20ae98eb2cdfe8764da471f812,expressway-meaning-sign-etc-lane-f257ee20.jpeg,/qbank/2023-test1/images/expressway-meaning-sign-etc-lane-f257ee20.jpeg,q0662,662,expressway,,true,expressway-meaning-sign-etc-lane
/qbank/2023-test1/images/img_11853c617f9704cdc346406a73229c1b.jpeg,img_11853c617f9704cdc346406a73229c1b.jpeg,11853c617f9704cdc346406a73229c1b,parking-meaning-sign-expressway-11853c61.jpeg,/qbank/2023-test1/images/parking-meaning-sign-expressway-11853c61.jpeg,q0663,663,parking,,true,parking-meaning-sign-expressway
/qbank/2023-test1/images/img_3f1fb40c4147e43e0bde84ed26341f7f.jpeg,img_3f1fb40c4147e43e0bde84ed26341f7f.jpeg,3f1fb40c4147e43e0bde84ed26341f7f,mcq-meaning-sign-low-lying-3f1fb40c.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-low-lying-3f1fb40c.jpeg,q0664,664,mcq,,true,mcq-meaning-sign-low-lying
/qbank/2023-test1/images/img_13a5463bf99109f96c203cb27cea474e.jpeg,img_13a5463bf99109f96c203cb27cea474e.jpeg,13a5463bf99109f96c203cb27cea474e,mcq-meaning-sign-pass-left-13a5463b.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-pass-left-13a5463b.jpeg,q0665,665,mcq,,true,mcq-meaning-sign-pass-left
/qbank/2023-test1/images/img_dddf517bbd2453e8e4039ef2294a88f5.jpeg,img_dddf517bbd2453e8e4039ef2294a88f5.jpeg,dddf517bbd2453e8e4039ef2294a88f5,mcq-yellow-lane-dividing-line-used-separate-flow-dddf517b.jpeg,/qbank/2023-test1/images/mcq-yellow-lane-dividing-line-used-separate-flow-dddf517b.jpeg,q0666,666,mcq,,true,mcq-yellow-lane-dividing-line-used-separate-flow
/qbank/2023-test1/images/img_533aa6b7407f470de58caf8e85f9f18f.jpeg,img_533aa6b7407f470de58caf8e85f9f18f.jpeg,533aa6b7407f470de58caf8e85f9f18f,road-markings-meaning-sign-village-town-533aa6b7.jpeg,/qbank/2023-test1/images/road-markings-meaning-sign-village-town-533aa6b7.jpeg,q0667,667,road-markings,,true,road-markings-meaning-sign-village-town
/qbank/2023-test1/images/img_570087f6601070640a30bf68c845317e.jpeg,img_570087f6601070640a30bf68c845317e.jpeg,570087f6601070640a30bf68c845317e,mcq-meaning-sign-pay-attention-570087f6.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-pay-attention-570087f6.jpeg,q0668,668,mcq,,true,mcq-meaning-sign-pay-attention
/qbank/2023-test1/images/img_e377db1c6e63d71614469bb82f1bd22f.jpeg,img_e377db1c6e63d71614469bb82f1bd22f.jpeg,e377db1c6e63d71614469bb82f1bd22f,police-hand-signals-meaning-sign-turn-e377db1c.jpeg,/qbank/2023-test1/images/police-hand-signals-meaning-sign-turn-e377db1c.jpeg,q0669,669,police-hand-signals,,true,police-hand-signals-meaning-sign-turn
/qbank/2023-test1/images/img_16236f3f4fd26de786fcde39ab92bd12.jpeg,img_16236f3f4fd26de786fcde39ab92bd12.jpeg,16236f3f4fd26de786fcde39ab92bd12,mcq-meaning-sign-lanes-going-16236f3f.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-lanes-going-16236f3f.jpeg,q0670,670,mcq,,true,mcq-meaning-sign-lanes-going
/qbank/2023-test1/images/img_b02d8491c6bf4e6fee6744480343249c.jpeg,img_b02d8491c6bf4e6fee6744480343249c.jpeg,b02d8491c6bf4e6fee6744480343249c,mcq-meaning-sign-monitoring-equipment-b02d8491.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-monitoring-equipment-b02d8491.jpeg,q0671,671,mcq,,true,mcq-meaning-sign-monitoring-equipment
/qbank/2023-test1/images/img_5752a2478ad6df18ccc3c84c0cb26e96.jpeg,img_5752a2478ad6df18ccc3c84c0cb26e96.jpeg,5752a2478ad6df18ccc3c84c0cb26e96,mcq-meaning-sign-distance-tunnel-5752a247.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-distance-tunnel-5752a247.jpeg,q0672,672,mcq,,true,mcq-meaning-sign-distance-tunnel
/qbank/2023-test1/images/img_cec0a427f76e29bc1a23f5f81fe548bc.jpeg,img_cec0a427f76e29bc1a23f5f81fe548bc.jpeg,cec0a427f76e29bc1a23f5f81fe548bc,expressway-meaning-sign-next-cec0a427.jpeg,/qbank/2023-test1/images/expressway-meaning-sign-next-cec0a427.jpeg,q0673,673,expressway,,true,expressway-meaning-sign-next
/qbank/2023-test1/images/img_18f19f92bbc6ae04c259aff33b736a62.jpeg,img_18f19f92bbc6ae04c259aff33b736a62.jpeg,18f19f92bbc6ae04c259aff33b736a62,road-markings-meaning-white-solid-lines-edge-allowed-cross-18f19f92.jpeg,/qbank/2023-test1/images/road-markings-meaning-white-solid-lines-edge-allowed-cross-18f19f92.jpeg,q0674,674,road-markings,,true,road-markings-meaning-white-solid-lines-edge-allowed-cross
/qbank/2023-test1/images/img_1e4ef9ccd27c7c711df8f35f3b412711.png,img_1e4ef9ccd27c7c711df8f35f3b412711.png,1e4ef9ccd27c7c711df8f35f3b412711,mcq-marking-white-semicircle-circle-ascertain-distance-1e4ef9cc.png,/qbank/2023-test1/images/mcq-marking-white-semicircle-circle-ascertain-distance-1e4ef9cc.png,q0675,675,mcq,,true,mcq-marking-white-semicircle-circle-ascertain-distance
/qbank/2023-test1/images/img_df81cf83c1b604245306be6d63b49378.jpeg,img_df81cf83c1b604245306be6d63b49378.jpeg,df81cf83c1b604245306be6d63b49378,road-markings-meaning-white-broken-lines-area-special-lane-df81cf83.jpeg,/qbank/2023-test1/images/road-markings-meaning-white-broken-lines-area-special-lane-df81cf83.jpeg,q0676,676,road-markings,,true,road-markings-meaning-white-broken-lines-area-special-lane
/qbank/2023-test1/images/p65-677.png,p65-677.png,b3c1b18084496ab4b6ea7c43ee43976e,police-hand-signals-set-hand-signals-police-indicates-reduce-spe-b3c1b180.png,/qbank/2023-test1/images/police-hand-signals-set-hand-signals-police-indicates-reduce-spe-b3c1b180.png,q0677,677,police-hand-signals,,true,police-hand-signals-set-hand-signals-police-indicates-reduce-spe
